,score_name,pitch_name,pitch_onset,pitch_offset
570,Prélude XII - (,B,166 1/2,166 3/4
571,Prélude XII - (,A,166 1/2,166 3/4
572,Prélude XII - (,E,166 3/4,167
573,Prélude XII - (,D,167,167 1/4
574,Prélude XII - (,C,167,167 1/4
575,Prélude XII - (,F#,167 1/4,167 1/2
576,Prélude XII - (,F#,167 1/2,167 3/4
577,Prélude XII - (,E,167 3/4,168
578,Prélude XII - (,B,168,168 1/4
579,Prélude XII - (,A,168,168 1/4
580,Prélude XII - (,D,168 1/4,168 1/2
581,Prélude XII - (,D,168 1/2,168 3/4
582,Prélude XII - (,B,168 3/4,169
583,Prélude XII - (,A,169,169 1/4
584,Prélude XII - (,D,169 1/2,169 3/4
585,Prélude XII - (,D,169 3/4,170
586,Prélude XII - (,C#,170,170 1/3
587,Prélude XII - (,D,170,170 1/3
588,Prélude XII - (,D,170 1/2,170 3/4
589,Prélude XII - (,D,170 3/4,171
590,Prélude XII - (,C#,171,171 1/3
591,Prélude XII - (,D,171,171 1/3
592,Prélude XII - (,D,171 1/2,171 3/4
593,Prélude XII - (,D,171 3/4,172
594,Prélude XII - (,C#,172,172 1/4
595,Prélude XII - (,D,172,172 1/4
596,Prélude XII - (,D,172 1/4,172 1/2
597,Prélude XII - (,C#,172 1/2,172 3/4
598,Prélude XII - (,D,172 1/2,172 3/4
599,Prélude XII - (,D,172 3/4,173
600,Prélude XII - (,C#,173,173 1/3
601,Prélude XII - (,D,173,173 1/3
602,Prélude XII - (,D,173 1/2,173 3/4
603,Prélude XII - (,D,173 3/4,174
604,Prélude XII - (,C#,174,174 1/3
605,Prélude XII - (,D,174,174 1/3
606,Prélude XII - (,D,174 1/2,174 3/4
607,Prélude XII - (,D,174 3/4,175
608,Prélude XII - (,C#,175,175 1/3
609,Prélude XII - (,D,175,175 1/3
610,Prélude XII - (,D,175 1/2,175 3/4
611,Prélude XII - (,D,175 3/4,176
